__resourceType,__resourceId,__time,__iso8601Time,C,L,Wt,Wv,Ww,a,air_pressure_hpa,h,hi,humi,light,sound,t,temp_c,ti
"Subscriber","440103227943283","2023-01-29 15:19:41","2023-01-29T15:19:41.831+09:00","534","0","24.5","0","0","1015","","27.4","25","","","","20.3","","22.3"
"Subscriber","440103227943283","2023-01-29 15:04:36","2023-01-29T15:04:36.233+09:00","619","0","22.7","0","0","1015","","28.8","26","","","","20.7","","22.7"
"Subscriber","440103227943283","2023-01-29 14:49:30","2023-01-29T14:49:30.626+09:00","600","0","24.5","0","0","1015","","28.5","26","","","","20.5","","22.7"
"Subscriber","440103227943283","2023-01-29 14:34:25","2023-01-29T14:34:25.026+09:00","605","488","23.5","0","0","1014.8","","28.4","29","","","","20.6","","22.7"
"Subscriber","440103227943283","2023-01-29 14:19:19","2023-01-29T14:19:19.586+09:00","633","0","21.8","0","0","1014.9","","29.1","29","","","","20.7","","22.5"
"Subscriber","440103227943283","2023-01-29 14:09:44","2023-01-29T14:09:44.640+09:00","849","0","22.5","0","0","1015","","28.5","29","","","","21.2","","22.4"
"Subscriber","440103227943283","2023-01-29 14:08:36","2023-01-29T14:08:36.868+09:00","817","977","21.5","0.1","0","1014.8","","28.7","","","","","21.1","",""
"Subscriber","440103227943283","2023-01-29 14:05:38","2023-01-29T14:05:38.869+09:00","636","488","22.3","0","0","1014.8","","27.8","26","","","","20.9","","22.2"
"Subscriber","440103227943283","2023-01-29 14:04:06","2023-01-29T14:04:06.492+09:00","690","0","22.7","0","0","1014.8","","27.7","","","","","21.1","",""
"Subscriber","440103227943283","2023-01-29 14:01:54","2023-01-29T14:01:54.633+09:00","681","0","23.2","0","0","1014.7","","27.9","","","","","21","",""
"Subscriber","440103227943283","2023-01-28 17:57:00","2023-01-28T17:57:00.778+09:00","","","","","","","1021.6","","","70","14","19","","6",""
"Subscriber","440103227943283","2023-01-28 17:26:46","2023-01-28T17:26:46.252+09:00","","","","","","","1021.3","","","69","71","21","","8",""
"Subscriber","440103227943283","2023-01-28 16:56:31","2023-01-28T16:56:31.669+09:00","","","","","","","1020.6","","","64","71","24","","10",""
"Subscriber","440103227943283","2023-01-28 16:26:17","2023-01-28T16:26:17.107+09:00","","","","","","","1020.4","","","52","72","23","","13",""
"Subscriber","440103227943283","2023-01-28 15:56:02","2023-01-28T15:56:02.542+09:00","","","","","","","1020.3","","","38","72","23","","17",""
"Subscriber","440103227943283","2023-01-28 15:25:47","2023-01-28T15:25:47.989+09:00","","","","","","","1020","","","21","72","28","","31",""
"Subscriber","440103227943283","2023-01-28 14:55:33","2023-01-28T14:55:33.511+09:00","","","","","","","1020.5","","","25","73","26","","28",""
"Subscriber","440103227943283","2023-01-28 14:25:18","2023-01-28T14:25:18.945+09:00","","","","","","","1020.4","","","38","73","23","","19",""
"Subscriber","440103227943283","2023-01-28 13:55:04","2023-01-28T13:55:04.401+09:00","","","","","","","1019.9","","","49","72","20","","14",""
"Subscriber","440103227943283","2023-01-28 13:24:49","2023-01-28T13:24:49.732+09:00","","","","","","","1020.1","","","52","72","22","","14",""
"Subscriber","440103227943283","2023-01-28 12:54:35","2023-01-28T12:54:35.184+09:00","","","","","","","1020.3","","","63","72","17","","9",""
"Subscriber","440103227943283","2023-01-28 12:24:20","2023-01-28T12:24:20.690+09:00","","","","","","","1020.5","","","57","71","13","","13",""
"Subscriber","440103227943283","2023-01-28 11:54:05","2023-01-28T11:54:05.980+09:00","","","","","","","1020.7","","","53","72","16","","14",""
"Subscriber","440103227943283","2023-01-28 11:23:51","2023-01-28T11:23:51.427+09:00","","","","","","","1020.9","","","56","72","14","","12",""
"Subscriber","440103227943283","2023-01-28 10:53:36","2023-01-28T10:53:36.788+09:00","","","","","","","1021","","","51","72","13","","14",""
"Subscriber","440103227943283","2023-01-28 10:23:22","2023-01-28T10:23:22.228+09:00","","","","","","","1020.8","","","51","71","12","","14",""
"Subscriber","440103227943283","2023-01-28 10:11:11","2023-01-28T10:11:11.430+09:00","","","","","","","1020.9","","","59","72","39","","11",""
"Subscriber","440103227943283","2023-01-28 09:40:55","2023-01-28T09:40:55.978+09:00","","","","","","","1020.8","","","75","71","34","","6",""
"Subscriber","440103227943283","2023-01-28 09:10:40","2023-01-28T09:10:40.400+09:00","","","","","","","1020.7","","","81","71","30","","4",""
"Subscriber","440103227943283","2023-01-28 08:40:24","2023-01-28T08:40:24.950+09:00","","","","","","","1020.2","","","82","71","33","","3",""
"Subscriber","440103227943283","2023-01-28 08:10:09","2023-01-28T08:10:09.507+09:00","","","","","","","1019.8","","","84","71","28","","2",""
"Subscriber","440103227943283","2023-01-28 07:39:53","2023-01-28T07:39:53.906+09:00","","","","","","","1019.5","","","83","41","31","","2",""
"Subscriber","440103227943283","2023-01-28 07:09:38","2023-01-28T07:09:38.303+09:00","","","","","","","1019.3","","","83","4","30","","2",""
"Subscriber","440103227943283","2023-01-28 06:39:22","2023-01-28T06:39:22.721+09:00","","","","","","","1019","","","84","0","28","","2",""
"Subscriber","440103227943283","2023-01-28 06:09:07","2023-01-28T06:09:07.131+09:00","","","","","","","1018.7","","","82","0","32","","2",""
"Subscriber","440103227943283","2023-01-28 05:38:51","2023-01-28T05:38:51.343+09:00","","","","","","","1018.5","","","83","0","44","","3",""
"Subscriber","440103227943283","2023-01-28 05:08:35","2023-01-28T05:08:35.747+09:00","","","","","","","1018.3","","","82","0","38","","3",""
"Subscriber","440103227943283","2023-01-28 04:38:20","2023-01-28T04:38:20.141+09:00","","","","","","","1018.3","","","81","0","31","","2",""
"Subscriber","440103227943283","2023-01-28 04:08:04","2023-01-28T04:08:04.545+09:00","","","","","","","1018.4","","","79","0","32","","3",""
"Subscriber","440103227943283","2023-01-28 03:37:48","2023-01-28T03:37:48.939+09:00","","","","","","","1018.2","","","79","0","34","","3",""
"Subscriber","440103227943283","2023-01-28 03:07:33","2023-01-28T03:07:33.341+09:00","","","","","","","1018.3","","","78","0","31","","3",""
"Subscriber","440103227943283","2023-01-28 02:37:17","2023-01-28T02:37:17.743+09:00","","","","","","","1018.2","","","75","0","33","","2",""
"Subscriber","440103227943283","2023-01-28 02:07:02","2023-01-28T02:07:02.152+09:00","","","","","","","1018.3","","","72","0","27","","3",""
"Subscriber","440103227943283","2023-01-28 01:36:46","2023-01-28T01:36:46.543+09:00","","","","","","","1018","","","73","0","34","","3",""
"Subscriber","440103227943283","2023-01-28 01:06:30","2023-01-28T01:06:30.967+09:00","","","","","","","1017.9","","","71","0","35","","3",""
"Subscriber","440103227943283","2023-01-28 00:36:15","2023-01-28T00:36:15.344+09:00","","","","","","","1018.1","","","69","0","33","","3",""
"Subscriber","440103227943283","2023-01-28 00:05:59","2023-01-28T00:05:59.747+09:00","","","","","","","1018","","","69","0","31","","3",""
"Subscriber","440103227943283","2023-01-27 23:35:44","2023-01-27T23:35:44.156+09:00","","","","","","","1017.9","","","69","0","30","","3",""
